all	0	198498	2260784	0.0878005
all	1	48070	2260784	0.0212625
all	2	39348	2260784	0.0174046
all	3	30153	2260784	0.0133374
all	4	27718	2260784	0.0122603
all	5	23781	2260784	0.0105189
all	6	23094	2260784	0.0102150
all	7	20252	2260784	0.0089580
all	8	19409	2260784	0.0085851
all	9	19917	2260784	0.0088098
all	10	19003	2260784	0.0084055
all	11	18105	2260784	0.0080083
all	12	17799	2260784	0.0078729
all	13	17085	2260784	0.0075571
all	14	16349	2260784	0.0072316
all	15	15253	2260784	0.0067468
all	16	15615	2260784	0.0069069
all	17	14813	2260784	0.0065522
all	18	14505	2260784	0.0064159
all	19	14055	2260784	0.0062169
all	20	14766	2260784	0.0065314
all	21	14053	2260784	0.0062160
all	22	12942	2260784	0.0057246
all	23	14157	2260784	0.0062620
all	24	13565	2260784	0.0060001
all	25	13246	2260784	0.0058590
all	26	12859	2260784	0.0056879
all	27	12498	2260784	0.0055282
all	28	12293	2260784	0.0054375
all	29	12686	2260784	0.0056113
all	30	12314	2260784	0.0054468
all	31	12573	2260784	0.0055613
all	32	12579	2260784	0.0055640
all	33	12031	2260784	0.0053216
all	34	12540	2260784	0.0055467
all	35	11554	2260784	0.0051106
all	36	11699	2260784	0.0051748
all	37	11170	2260784	0.0049408
all	38	11654	2260784	0.0051548
all	39	11225	2260784	0.0049651
all	40	11249	2260784	0.0049757
all	41	11350	2260784	0.0050204
all	42	11273	2260784	0.0049863
all	43	11201	2260784	0.0049545
all	44	11225	2260784	0.0049651
all	45	10560	2260784	0.0046709
all	46	10985	2260784	0.0048589
all	47	10350	2260784	0.0045781
all	48	10619	2260784	0.0046970
all	49	10738	2260784	0.0047497
all	50	10345	2260784	0.0045758
all	51	10436	2260784	0.0046161
all	52	10517	2260784	0.0046519
all	53	10158	2260784	0.0044931
all	54	10254	2260784	0.0045356
all	55	10177	2260784	0.0045015
all	56	10020	2260784	0.0044321
all	57	10269	2260784	0.0045422
all	58	10090	2260784	0.0044631
all	59	10307	2260784	0.0045590
all	60	9946	2260784	0.0043994
all	61	9825	2260784	0.0043458
all	62	9652	2260784	0.0042693
all	63	10196	2260784	0.0045099
all	64	10016	2260784	0.0044303
all	65	9860	2260784	0.0043613
all	66	9847	2260784	0.0043556
all	67	9529	2260784	0.0042149
all	68	9571	2260784	0.0042335
all	69	9543	2260784	0.0042211
all	70	9376	2260784	0.0041472
all	71	9327	2260784	0.0041256
all	72	9036	2260784	0.0039968
all	73	9012	2260784	0.0039862
all	74	9140	2260784	0.0040428
all	75	9004	2260784	0.0039827
all	76	9020	2260784	0.0039898
all	77	9337	2260784	0.0041300
all	78	9050	2260784	0.0040030
all	79	8906	2260784	0.0039393
all	80	8681	2260784	0.0038398
all	81	8517	2260784	0.0037673
all	82	8733	2260784	0.0038628
all	83	8341	2260784	0.0036894
all	84	8246	2260784	0.0036474
all	85	8575	2260784	0.0037929
all	86	8440	2260784	0.0037332
all	87	8272	2260784	0.0036589
all	88	8327	2260784	0.0036832
all	89	8225	2260784	0.0036381
all	90	8526	2260784	0.0037713
all	91	8082	2260784	0.0035749
all	92	8371	2260784	0.0037027
all	93	7821	2260784	0.0034594
all	94	7882	2260784	0.0034864
all	95	7618	2260784	0.0033696
all	96	7845	2260784	0.0034700
all	97	7748	2260784	0.0034271
all	98	7823	2260784	0.0034603
all	99	7678	2260784	0.0033962
all	100	7791	2260784	0.0034461
all	101	7809	2260784	0.0034541
all	102	7637	2260784	0.0033780
all	103	7467	2260784	0.0033028
all	104	7559	2260784	0.0033435
all	105	7464	2260784	0.0033015
all	106	7434	2260784	0.0032882
all	107	7289	2260784	0.0032241
all	108	7537	2260784	0.0033338
all	109	7715	2260784	0.0034125
all	110	7538	2260784	0.0033342
all	111	7370	2260784	0.0032599
all	112	7322	2260784	0.0032387
all	113	7444	2260784	0.0032927
all	114	7173	2260784	0.0031728
all	115	7270	2260784	0.0032157
all	116	7243	2260784	0.0032038
all	117	7131	2260784	0.0031542
all	118	7047	2260784	0.0031171
all	119	6709	2260784	0.0029676
all	120	6843	2260784	0.0030268
all	121	6630	2260784	0.0029326
all	122	6548	2260784	0.0028963
all	123	6745	2260784	0.0029835
all	124	6663	2260784	0.0029472
all	125	6435	2260784	0.0028464
all	126	6257	2260784	0.0027676
all	127	6422	2260784	0.0028406
all	128	6308	2260784	0.0027902
all	129	6131	2260784	0.0027119
all	130	6004	2260784	0.0026557
all	131	5817	2260784	0.0025730
all	132	6041	2260784	0.0026721
all	133	5941	2260784	0.0026278
all	134	6102	2260784	0.0026991
all	135	5974	2260784	0.0026424
all	136	5910	2260784	0.0026141
all	137	5949	2260784	0.0026314
all	138	5663	2260784	0.0025049
all	139	5757	2260784	0.0025465
all	140	5512	2260784	0.0024381
all	141	5601	2260784	0.0024775
all	142	5656	2260784	0.0025018
all	143	5562	2260784	0.0024602
all	144	5595	2260784	0.0024748
all	145	5616	2260784	0.0024841
all	146	5350	2260784	0.0023664
all	147	5332	2260784	0.0023585
all	148	5502	2260784	0.0024337
all	149	5508	2260784	0.0024363
all	150	5347	2260784	0.0023651
all	151	5596	2260784	0.0024752
all	152	5459	2260784	0.0024146
all	153	5243	2260784	0.0023191
all	154	5242	2260784	0.0023187
all	155	4989	2260784	0.0022068
all	156	4903	2260784	0.0021687
all	157	5261	2260784	0.0023271
all	158	5156	2260784	0.0022806
all	159	4802	2260784	0.0021240
all	160	4820	2260784	0.0021320
all	161	4638	2260784	0.0020515
all	162	4803	2260784	0.0021245
all	163	4676	2260784	0.0020683
all	164	4725	2260784	0.0020900
all	165	4666	2260784	0.0020639
all	166	4603	2260784	0.0020360
all	167	4595	2260784	0.0020325
all	168	4576	2260784	0.0020241
all	169	4665	2260784	0.0020634
all	170	4392	2260784	0.0019427
all	171	4342	2260784	0.0019206
all	172	4353	2260784	0.0019254
all	173	4361	2260784	0.0019290
all	174	4453	2260784	0.0019697
all	175	4462	2260784	0.0019737
all	176	4232	2260784	0.0018719
all	177	4388	2260784	0.0019409
all	178	4300	2260784	0.0019020
all	179	4438	2260784	0.0019630
all	180	4330	2260784	0.0019153
all	181	4201	2260784	0.0018582
all	182	4245	2260784	0.0018777
all	183	4200	2260784	0.0018578
all	184	4244	2260784	0.0018772
all	185	4163	2260784	0.0018414
all	186	4065	2260784	0.0017980
all	187	3985	2260784	0.0017627
all	188	4133	2260784	0.0018281
all	189	3926	2260784	0.0017366
all	190	3982	2260784	0.0017613
all	191	3900	2260784	0.0017251
all	192	3880	2260784	0.0017162
all	193	3732	2260784	0.0016508
all	194	3737	2260784	0.0016530
all	195	3725	2260784	0.0016477
all	196	3721	2260784	0.0016459
all	197	3634	2260784	0.0016074
all	198	3598	2260784	0.0015915
all	199	3431	2260784	0.0015176
all	200	3644	2260784	0.0016118
all	201	3531	2260784	0.0015618
all	202	3384	2260784	0.0014968
all	203	3324	2260784	0.0014703
all	204	3198	2260784	0.0014146
all	205	3163	2260784	0.0013991
all	206	3121	2260784	0.0013805
all	207	3207	2260784	0.0014185
all	208	3021	2260784	0.0013363
all	209	3232	2260784	0.0014296
all	210	3003	2260784	0.0013283
all	211	3003	2260784	0.0013283
all	212	3026	2260784	0.0013385
all	213	3054	2260784	0.0013509
all	214	2892	2260784	0.0012792
all	215	2939	2260784	0.0013000
all	216	2880	2260784	0.0012739
all	217	2834	2260784	0.0012535
all	218	2780	2260784	0.0012297
all	219	2853	2260784	0.0012620
all	220	2653	2260784	0.0011735
all	221	2723	2260784	0.0012044
all	222	2699	2260784	0.0011938
all	223	2652	2260784	0.0011730
all	224	2668	2260784	0.0011801
all	225	2638	2260784	0.0011669
all	226	2619	2260784	0.0011584
all	227	2655	2260784	0.0011744
all	228	2535	2260784	0.0011213
all	229	2761	2260784	0.0012213
all	230	2466	2260784	0.0010908
all	231	2585	2260784	0.0011434
all	232	2491	2260784	0.0011018
all	233	2427	2260784	0.0010735
all	234	2435	2260784	0.0010771
all	235	2375	2260784	0.0010505
all	236	2253	2260784	0.0009966
all	237	2390	2260784	0.0010572
all	238	2293	2260784	0.0010142
all	239	2297	2260784	0.0010160
all	240	2268	2260784	0.0010032
all	241	2272	2260784	0.0010050
all	242	2207	2260784	0.0009762
all	243	2280	2260784	0.0010085
all	244	2248	2260784	0.0009943
all	245	2078	2260784	0.0009192
all	246	2093	2260784	0.0009258
all	247	2051	2260784	0.0009072
all	248	1947	2260784	0.0008612
all	249	2030	2260784	0.0008979
all	250	1984	2260784	0.0008776
all	251	1934	2260784	0.0008555
all	252	1867	2260784	0.0008258
all	253	1826	2260784	0.0008077
all	254	1847	2260784	0.0008170
all	255	1761	2260784	0.0007789
all	256	1848	2260784	0.0008174
all	257	1778	2260784	0.0007865
all	258	1726	2260784	0.0007635
all	259	2024	2260784	0.0008953
all	260	1773	2260784	0.0007842
all	261	1714	2260784	0.0007581
all	262	1666	2260784	0.0007369
all	263	1809	2260784	0.0008002
all	264	1819	2260784	0.0008046
all	265	1745	2260784	0.0007719
all	266	1701	2260784	0.0007524
all	267	1618	2260784	0.0007157
all	268	1631	2260784	0.0007214
all	269	1515	2260784	0.0006701
all	270	1484	2260784	0.0006564
all	271	1548	2260784	0.0006847
all	272	1590	2260784	0.0007033
all	273	1600	2260784	0.0007077
all	274	1486	2260784	0.0006573
all	275	1421	2260784	0.0006285
all	276	1457	2260784	0.0006445
all	277	1453	2260784	0.0006427
all	278	1491	2260784	0.0006595
all	279	1359	2260784	0.0006011
all	280	1406	2260784	0.0006219
all	281	1313	2260784	0.0005808
all	282	1325	2260784	0.0005861
all	283	1299	2260784	0.0005746
all	284	1323	2260784	0.0005852
all	285	1412	2260784	0.0006246
all	286	1283	2260784	0.0005675
all	287	1255	2260784	0.0005551
all	288	1238	2260784	0.0005476
all	289	1223	2260784	0.0005410
all	290	1151	2260784	0.0005091
all	291	1188	2260784	0.0005255
all	292	1107	2260784	0.0004897
all	293	1138	2260784	0.0005034
all	294	1101	2260784	0.0004870
all	295	1106	2260784	0.0004892
all	296	1145	2260784	0.0005065
all	297	1118	2260784	0.0004945
all	298	1030	2260784	0.0004556
all	299	1119	2260784	0.0004950
all	300	1066	2260784	0.0004715
all	301	983	2260784	0.0004348
all	302	997	2260784	0.0004410
all	303	1044	2260784	0.0004618
all	304	961	2260784	0.0004251
all	305	946	2260784	0.0004184
all	306	913	2260784	0.0004038
all	307	989	2260784	0.0004375
all	308	950	2260784	0.0004202
all	309	856	2260784	0.0003786
all	310	849	2260784	0.0003755
all	311	832	2260784	0.0003680
all	312	849	2260784	0.0003755
all	313	847	2260784	0.0003746
all	314	833	2260784	0.0003685
all	315	847	2260784	0.0003746
all	316	770	2260784	0.0003406
all	317	816	2260784	0.0003609
all	318	745	2260784	0.0003295
all	319	814	2260784	0.0003601
all	320	717	2260784	0.0003171
all	321	755	2260784	0.0003340
all	322	712	2260784	0.0003149
all	323	747	2260784	0.0003304
all	324	708	2260784	0.0003132
all	325	766	2260784	0.0003388
all	326	735	2260784	0.0003251
