all	0	174554	2260784	0.0772095
all	1	34602	2260784	0.0153053
all	2	25735	2260784	0.0113832
all	3	22549	2260784	0.0099740
all	4	19094	2260784	0.0084457
all	5	18943	2260784	0.0083790
all	6	17676	2260784	0.0078185
all	7	17370	2260784	0.0076832
all	8	15737	2260784	0.0069609
all	9	15003	2260784	0.0066362
all	10	15905	2260784	0.0070352
all	11	14521	2260784	0.0064230
all	12	13904	2260784	0.0061501
all	13	12869	2260784	0.0056923
all	14	12492	2260784	0.0055255
all	15	12181	2260784	0.0053880
all	16	11973	2260784	0.0052960
all	17	11937	2260784	0.0052800
all	18	11988	2260784	0.0053026
all	19	12454	2260784	0.0055087
all	20	11589	2260784	0.0051261
all	21	11213	2260784	0.0049598
all	22	11318	2260784	0.0050062
all	23	11067	2260784	0.0048952
all	24	11302	2260784	0.0049992
all	25	10705	2260784	0.0047351
all	26	10935	2260784	0.0048368
all	27	10456	2260784	0.0046249
all	28	10446	2260784	0.0046205
all	29	10058	2260784	0.0044489
all	30	10254	2260784	0.0045356
all	31	9950	2260784	0.0044011
all	32	10168	2260784	0.0044976
all	33	9746	2260784	0.0043109
all	34	9461	2260784	0.0041848
all	35	9653	2260784	0.0042698
all	36	9768	2260784	0.0043206
all	37	9650	2260784	0.0042684
all	38	9664	2260784	0.0042746
all	39	9340	2260784	0.0041313
all	40	9700	2260784	0.0042905
all	41	9553	2260784	0.0042255
all	42	9202	2260784	0.0040703
all	43	9477	2260784	0.0041919
all	44	9284	2260784	0.0041065
all	45	8820	2260784	0.0039013
all	46	8822	2260784	0.0039022
all	47	8834	2260784	0.0039075
all	48	8741	2260784	0.0038664
all	49	8849	2260784	0.0039141
all	50	8987	2260784	0.0039752
all	51	8521	2260784	0.0037690
all	52	8668	2260784	0.0038341
all	53	8401	2260784	0.0037160
all	54	8476	2260784	0.0037491
all	55	8382	2260784	0.0037076
all	56	8226	2260784	0.0036386
all	57	7910	2260784	0.0034988
all	58	8278	2260784	0.0036616
all	59	8168	2260784	0.0036129
all	60	8122	2260784	0.0035926
all	61	8003	2260784	0.0035399
all	62	8000	2260784	0.0035386
all	63	7572	2260784	0.0033493
all	64	8227	2260784	0.0036390
all	65	8152	2260784	0.0036058
all	66	7534	2260784	0.0033325
all	67	7672	2260784	0.0033935
all	68	7556	2260784	0.0033422
all	69	7828	2260784	0.0034625
all	70	7611	2260784	0.0033665
all	71	7670	2260784	0.0033926
all	72	7513	2260784	0.0033232
all	73	7394	2260784	0.0032705
all	74	7444	2260784	0.0032927
all	75	7628	2260784	0.0033741
all	76	7509	2260784	0.0033214
all	77	7455	2260784	0.0032975
all	78	7509	2260784	0.0033214
all	79	7082	2260784	0.0031325
all	80	7398	2260784	0.0032723
all	81	7247	2260784	0.0032055
all	82	7165	2260784	0.0031693
all	83	7368	2260784	0.0032590
all	84	7319	2260784	0.0032374
all	85	7080	2260784	0.0031317
all	86	6961	2260784	0.0030790
all	87	7027	2260784	0.0031082
all	88	7004	2260784	0.0030980
all	89	7164	2260784	0.0031688
all	90	7239	2260784	0.0032020
all	91	7365	2260784	0.0032577
all	92	7018	2260784	0.0031042
all	93	7073	2260784	0.0031286
all	94	6979	2260784	0.0030870
all	95	6887	2260784	0.0030463
all	96	6536	2260784	0.0028910
all	97	6636	2260784	0.0029353
all	98	6619	2260784	0.0029277
all	99	6772	2260784	0.0029954
all	100	6510	2260784	0.0028795
all	101	6771	2260784	0.0029950
all	102	6875	2260784	0.0030410
all	103	6722	2260784	0.0029733
all	104	6587	2260784	0.0029136
all	105	6632	2260784	0.0029335
all	106	6622	2260784	0.0029291
all	107	6465	2260784	0.0028596
all	108	6651	2260784	0.0029419
all	109	6443	2260784	0.0028499
all	110	6562	2260784	0.0029025
all	111	6221	2260784	0.0027517
all	112	6684	2260784	0.0029565
all	113	6402	2260784	0.0028318
all	114	6566	2260784	0.0029043
all	115	6470	2260784	0.0028618
all	116	6137	2260784	0.0027145
all	117	6052	2260784	0.0026769
all	118	6061	2260784	0.0026809
all	119	6136	2260784	0.0027141
all	120	6062	2260784	0.0026814
all	121	6055	2260784	0.0026783
all	122	6161	2260784	0.0027252
all	123	5837	2260784	0.0025818
all	124	5787	2260784	0.0025597
all	125	5639	2260784	0.0024943
all	126	5724	2260784	0.0025319
all	127	5950	2260784	0.0026318
all	128	5563	2260784	0.0024607
all	129	5800	2260784	0.0025655
all	130	5600	2260784	0.0024770
all	131	5815	2260784	0.0025721
all	132	5633	2260784	0.0024916
all	133	5512	2260784	0.0024381
all	134	5694	2260784	0.0025186
all	135	5712	2260784	0.0025266
all	136	5740	2260784	0.0025389
all	137	5521	2260784	0.0024421
all	138	5596	2260784	0.0024752
all	139	5470	2260784	0.0024195
all	140	5501	2260784	0.0024332
all	141	5439	2260784	0.0024058
all	142	5414	2260784	0.0023947
all	143	5373	2260784	0.0023766
all	144	5446	2260784	0.0024089
all	145	5463	2260784	0.0024164
all	146	5426	2260784	0.0024001
all	147	5330	2260784	0.0023576
all	148	5018	2260784	0.0022196
all	149	5300	2260784	0.0023443
all	150	5247	2260784	0.0023209
all	151	5270	2260784	0.0023310
all	152	5045	2260784	0.0022315
all	153	5045	2260784	0.0022315
all	154	5217	2260784	0.0023076
all	155	5138	2260784	0.0022727
all	156	5299	2260784	0.0023439
all	157	5134	2260784	0.0022709
all	158	5066	2260784	0.0022408
all	159	5160	2260784	0.0022824
all	160	5037	2260784	0.0022280
all	161	5025	2260784	0.0022227
all	162	5052	2260784	0.0022346
all	163	5115	2260784	0.0022625
all	164	4946	2260784	0.0021877
all	165	5071	2260784	0.0022430
all	166	4943	2260784	0.0021864
all	167	4834	2260784	0.0021382
all	168	4758	2260784	0.0021046
all	169	4748	2260784	0.0021002
all	170	4677	2260784	0.0020688
all	171	4672	2260784	0.0020665
all	172	4580	2260784	0.0020258
all	173	4389	2260784	0.0019414
all	174	4581	2260784	0.0020263
all	175	4610	2260784	0.0020391
all	176	4438	2260784	0.0019630
all	177	4399	2260784	0.0019458
all	178	4430	2260784	0.0019595
all	179	4372	2260784	0.0019338
all	180	4255	2260784	0.0018821
all	181	4132	2260784	0.0018277
all	182	4281	2260784	0.0018936
all	183	4226	2260784	0.0018693
all	184	4296	2260784	0.0019002
all	185	4252	2260784	0.0018808
all	186	4330	2260784	0.0019153
all	187	4279	2260784	0.0018927
all	188	4074	2260784	0.0018020
all	189	4253	2260784	0.0018812
all	190	4304	2260784	0.0019038
all	191	4237	2260784	0.0018741
all	192	4145	2260784	0.0018334
all	193	4194	2260784	0.0018551
all	194	4374	2260784	0.0019347
all	195	4162	2260784	0.0018410
all	196	4217	2260784	0.0018653
all	197	4110	2260784	0.0018180
all	198	4350	2260784	0.0019241
all	199	4146	2260784	0.0018339
all	200	4047	2260784	0.0017901
all	201	4101	2260784	0.0018140
all	202	3974	2260784	0.0017578
all	203	3808	2260784	0.0016844
all	204	4133	2260784	0.0018281
all	205	3975	2260784	0.0017582
all	206	3944	2260784	0.0017445
all	207	3980	2260784	0.0017605
all	208	3945	2260784	0.0017450
all	209	3900	2260784	0.0017251
all	210	3857	2260784	0.0017060
all	211	4083	2260784	0.0018060
all	212	3720	2260784	0.0016454
all	213	3654	2260784	0.0016163
all	214	3822	2260784	0.0016906
all	215	3920	2260784	0.0017339
all	216	3665	2260784	0.0016211
all	217	3780	2260784	0.0016720
all	218	3719	2260784	0.0016450
all	219	3624	2260784	0.0016030
all	220	3719	2260784	0.0016450
all	221	3643	2260784	0.0016114
all	222	3503	2260784	0.0015495
all	223	3676	2260784	0.0016260
all	224	3671	2260784	0.0016238
all	225	3452	2260784	0.0015269
all	226	3468	2260784	0.0015340
all	227	3386	2260784	0.0014977
all	228	3480	2260784	0.0015393
all	229	3352	2260784	0.0014827
all	230	3371	2260784	0.0014911
all	231	3329	2260784	0.0014725
all	232	3369	2260784	0.0014902
all	233	3336	2260784	0.0014756
all	234	3332	2260784	0.0014738
all	235	3507	2260784	0.0015512
all	236	3336	2260784	0.0014756
all	237	3248	2260784	0.0014367
all	238	3234	2260784	0.0014305
all	239	3137	2260784	0.0013876
all	240	3126	2260784	0.0013827
all	241	3215	2260784	0.0014221
all	242	3167	2260784	0.0014008
all	243	3049	2260784	0.0013486
all	244	3145	2260784	0.0013911
all	245	3204	2260784	0.0014172
all	246	3148	2260784	0.0013924
all	247	3153	2260784	0.0013946
all	248	3049	2260784	0.0013486
all	249	3108	2260784	0.0013747
all	250	3092	2260784	0.0013677
all	251	3102	2260784	0.0013721
all	252	3026	2260784	0.0013385
all	253	3014	2260784	0.0013332
all	254	2951	2260784	0.0013053
all	255	2967	2260784	0.0013124
all	256	3022	2260784	0.0013367
all	257	2897	2260784	0.0012814
all	258	3013	2260784	0.0013327
all	259	2855	2260784	0.0012628
all	260	2823	2260784	0.0012487
all	261	2795	2260784	0.0012363
all	262	2878	2260784	0.0012730
all	263	2928	2260784	0.0012951
all	264	2703	2260784	0.0011956
all	265	2693	2260784	0.0011912
all	266	2810	2260784	0.0012429
all	267	2700	2260784	0.0011943
all	268	2732	2260784	0.0012084
all	269	2717	2260784	0.0012018
all	270	2732	2260784	0.0012084
all	271	2595	2260784	0.0011478
all	272	2640	2260784	0.0011677
all	273	2803	2260784	0.0012398
all	274	2626	2260784	0.0011615
all	275	2558	2260784	0.0011315
all	276	2689	2260784	0.0011894
all	277	2487	2260784	0.0011001
all	278	2468	2260784	0.0010917
all	279	2441	2260784	0.0010797
all	280	2526	2260784	0.0011173
all	281	2342	2260784	0.0010359
all	282	2444	2260784	0.0010810
all	283	2202	2260784	0.0009740
all	284	2418	2260784	0.0010695
all	285	2244	2260784	0.0009926
all	286	2207	2260784	0.0009762
all	287	2272	2260784	0.0010050
all	288	2121	2260784	0.0009382
all	289	2236	2260784	0.0009890
all	290	2083	2260784	0.0009214
all	291	2074	2260784	0.0009174
all	292	2101	2260784	0.0009293
all	293	2069	2260784	0.0009152
all	294	2124	2260784	0.0009395
all	295	2218	2260784	0.0009811
all	296	2131	2260784	0.0009426
all	297	2161	2260784	0.0009559
all	298	2151	2260784	0.0009514
all	299	1974	2260784	0.0008731
all	300	2096	2260784	0.0009271
