all	0	183898	2260784	0.0813426
all	1	39102	2260784	0.0172958
all	2	28575	2260784	0.0126394
all	3	25902	2260784	0.0114571
all	4	22149	2260784	0.0097970
all	5	19937	2260784	0.0088186
all	6	18445	2260784	0.0081587
all	7	16326	2260784	0.0072214
all	8	15874	2260784	0.0070215
all	9	15281	2260784	0.0067592
all	10	14975	2260784	0.0066238
all	11	13608	2260784	0.0060192
all	12	14207	2260784	0.0062841
all	13	13353	2260784	0.0059064
all	14	13284	2260784	0.0058758
all	15	13243	2260784	0.0058577
all	16	12886	2260784	0.0056998
all	17	12478	2260784	0.0055193
all	18	12586	2260784	0.0055671
all	19	11322	2260784	0.0050080
all	20	10977	2260784	0.0048554
all	21	10858	2260784	0.0048028
all	22	10839	2260784	0.0047944
all	23	10827	2260784	0.0047890
all	24	10838	2260784	0.0047939
all	25	10332	2260784	0.0045701
all	26	9904	2260784	0.0043808
all	27	10078	2260784	0.0044577
all	28	9356	2260784	0.0041384
all	29	10163	2260784	0.0044953
all	30	10372	2260784	0.0045878
all	31	9549	2260784	0.0042238
all	32	9364	2260784	0.0041419
all	33	9668	2260784	0.0042764
all	34	9259	2260784	0.0040955
all	35	9709	2260784	0.0042945
all	36	9738	2260784	0.0043074
all	37	9573	2260784	0.0042344
all	38	9069	2260784	0.0040114
all	39	9468	2260784	0.0041879
all	40	9490	2260784	0.0041977
all	41	9279	2260784	0.0041043
all	42	8831	2260784	0.0039062
all	43	8699	2260784	0.0038478
all	44	8595	2260784	0.0038018
all	45	8500	2260784	0.0037598
all	46	8454	2260784	0.0037394
all	47	8432	2260784	0.0037297
all	48	8796	2260784	0.0038907
all	49	8222	2260784	0.0036368
all	50	8395	2260784	0.0037133
all	51	8026	2260784	0.0035501
all	52	7624	2260784	0.0033723
all	53	7823	2260784	0.0034603
all	54	7935	2260784	0.0035098
all	55	8101	2260784	0.0035833
all	56	7434	2260784	0.0032882
all	57	7673	2260784	0.0033940
all	58	7713	2260784	0.0034116
all	59	7494	2260784	0.0033148
all	60	7778	2260784	0.0034404
all	61	8024	2260784	0.0035492
all	62	7728	2260784	0.0034183
all	63	7787	2260784	0.0034444
all	64	7439	2260784	0.0032905
all	65	7390	2260784	0.0032688
all	66	7455	2260784	0.0032975
all	67	7602	2260784	0.0033626
all	68	7564	2260784	0.0033457
all	69	7143	2260784	0.0031595
all	70	7515	2260784	0.0033241
all	71	7025	2260784	0.0031073
all	72	7042	2260784	0.0031148
all	73	7086	2260784	0.0031343
all	74	6615	2260784	0.0029260
all	75	6863	2260784	0.0030357
all	76	6674	2260784	0.0029521
all	77	6959	2260784	0.0030781
all	78	6812	2260784	0.0030131
all	79	6320	2260784	0.0027955
all	80	6650	2260784	0.0029415
all	81	6743	2260784	0.0029826
all	82	6439	2260784	0.0028481
